dteday,hr,datetime,cnt,temp,hum,windspeed,traffic_factor,weather_condition,holiday_flag,weekend_flag,area_name,bike_model,event_name,base_price,surge_multiplier,final_price,zone
2024-06-07,5,2024-06-07 05:00:00,901,27.2,69.8,0.9,0.79,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-07,6,2024-06-07 06:00:00,1094,28.8,68.1,18.0,0.81,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-07,7,2024-06-07 07:00:00,1174,27.6,73.8,5.4,0.83,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-07,8,2024-06-07 08:00:00,1299,26.7,75.0,4.0,0.88,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-07,9,2024-06-07 09:00:00,1114,26.6,59.0,1.0,0.86,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-07,10,2024-06-07 10:00:00,1072,29.1,76.8,7.2,0.8,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-07,11,2024-06-07 11:00:00,800,27.4,65.4,7.6,0.72,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-07,12,2024-06-07 12:00:00,785,27.0,74.2,6.5,0.77,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-07,13,2024-06-07 13:00:00,796,23.7,68.1,16.4,0.7,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-07,14,2024-06-07 14:00:00,520,26.2,67.2,5.0,0.79,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-07,15,2024-06-07 15:00:00,837,27.7,70.6,9.0,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-07,16,2024-06-07 16:00:00,1003,27.3,79.9,0.7,0.8,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-07,17,2024-06-07 17:00:00,1089,23.4,64.4,6.3,0.84,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-07,18,2024-06-07 18:00:00,1122,26.5,70.8,14.4,0.86,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-07,19,2024-06-07 19:00:00,1080,25.8,73.3,3.7,0.84,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-07,20,2024-06-07 20:00:00,400,27.0,75.7,3.8,0.73,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-07,21,2024-06-07 21:00:00,867,28.1,70.3,3.1,0.8,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-07,22,2024-06-07 22:00:00,714,29.6,71.1,4.5,0.75,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-07,23,2024-06-07 23:00:00,266,23.5,65.4,15.1,0.76,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-08,0,2024-06-08 00:00:00,338,27.4,72.9,6.6,0.7,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-08,1,2024-06-08 01:00:00,770,27.5,67.5,1.1,0.77,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-08,2,2024-06-08 02:00:00,764,27.6,58.9,3.2,0.76,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-08,3,2024-06-08 03:00:00,795,27.3,60.5,1.4,0.73,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-08,4,2024-06-08 04:00:00,903,26.7,71.7,0.7,0.73,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-08,5,2024-06-08 05:00:00,979,26.5,76.8,7.3,0.73,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-08,6,2024-06-08 06:00:00,1114,26.2,74.7,2.9,0.81,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-08,7,2024-06-08 07:00:00,978,28.2,70.3,14.5,0.78,Light Rain,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-08,8,2024-06-08 08:00:00,1346,26.8,64.2,13.1,0.82,Cloudy,1,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-08,9,2024-06-08 09:00:00,906,28.7,72.1,10.4,0.78,Light Rain,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-08,10,2024-06-08 10:00:00,1158,24.7,75.3,4.7,0.8,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-08,11,2024-06-08 11:00:00,932,24.9,74.2,7.7,0.76,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-08,12,2024-06-08 12:00:00,601,24.5,68.0,1.9,0.8,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-08,13,2024-06-08 13:00:00,861,22.0,70.3,1.0,0.74,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-08,14,2024-06-08 14:00:00,714,26.0,63.9,2.2,0.77,Foggy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-08,15,2024-06-08 15:00:00,913,27.4,62.1,6.0,0.75,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-08,16,2024-06-08 16:00:00,1086,25.0,79.2,1.3,0.83,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-08,17,2024-06-08 17:00:00,1004,25.3,68.4,7.7,0.77,Foggy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-08,18,2024-06-08 18:00:00,1321,26.5,71.5,6.3,0.86,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-08,19,2024-06-08 19:00:00,1176,21.9,78.3,8.9,0.77,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-08,20,2024-06-08 20:00:00,1007,27.7,65.2,5.5,0.76,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-08,21,2024-06-08 21:00:00,649,26.4,70.8,3.1,0.8,Light Rain,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-08,22,2024-06-08 22:00:00,584,25.9,65.9,12.1,0.75,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-08,23,2024-06-08 23:00:00,804,24.7,68.6,7.0,0.69,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-09,0,2024-06-09 00:00:00,563,26.2,75.7,4.5,0.76,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-09,1,2024-06-09 01:00:00,800,28.8,72.5,0.6,0.73,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-09,2,2024-06-09 02:00:00,763,29.4,64.7,0.2,0.78,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-09,3,2024-06-09 03:00:00,786,26.6,72.4,17.0,0.77,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-09,4,2024-06-09 04:00:00,800,24.8,77.4,11.5,0.71,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-09,5,2024-06-09 05:00:00,891,28.1,74.3,6.3,0.72,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-09,6,2024-06-09 06:00:00,1096,28.8,68.2,6.9,0.83,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-09,7,2024-06-09 07:00:00,1139,26.4,70.0,6.6,0.85,Foggy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-09,8,2024-06-09 08:00:00,554,25.1,67.2,1.4,0.88,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-09,9,2024-06-09 09:00:00,1306,26.5,65.2,4.3,0.82,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-09,10,2024-06-09 10:00:00,1089,29.1,64.3,15.9,0.78,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-09,11,2024-06-09 11:00:00,690,24.5,71.4,21.2,0.76,Light Rain,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-09,12,2024-06-09 12:00:00,887,25.6,72.4,5.3,0.76,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-09,13,2024-06-09 13:00:00,600,29.9,69.4,9.4,0.75,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-09,14,2024-06-09 14:00:00,891,23.5,72.4,8.2,0.75,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-09,15,2024-06-09 15:00:00,953,22.6,73.8,5.5,0.73,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-09,16,2024-06-09 16:00:00,404,29.2,72.6,11.3,0.8,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-09,17,2024-06-09 17:00:00,1190,25.4,73.0,8.4,0.81,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-09,18,2024-06-09 18:00:00,1218,26.9,66.2,0.1,0.8,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-09,19,2024-06-09 19:00:00,1141,26.2,80.8,13.7,0.8,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-09,20,2024-06-09 20:00:00,1092,28.6,66.5,10.9,0.8,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-09,21,2024-06-09 21:00:00,981,25.0,69.5,2.1,0.74,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-09,22,2024-06-09 22:00:00,805,29.0,64.5,5.4,0.73,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-09,23,2024-06-09 23:00:00,822,24.1,73.1,5.7,0.71,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-10,0,2024-06-10 00:00:00,725,22.3,65.7,16.9,0.76,Clear,1,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,1,2024-06-10 01:00:00,691,23.6,61.9,3.8,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,2,2024-06-10 02:00:00,711,27.0,67.3,14.9,0.7,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,3,2024-06-10 03:00:00,733,26.9,61.6,5.0,0.69,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,4,2024-06-10 04:00:00,754,26.6,70.3,1.7,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,5,2024-06-10 05:00:00,862,29.6,63.1,9.3,0.76,Clear,1,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-10,6,2024-06-10 06:00:00,441,27.3,74.0,1.3,0.75,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-10,7,2024-06-10 07:00:00,1121,29.1,57.9,14.6,0.87,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-10,8,2024-06-10 08:00:00,1213,26.3,71.5,4.1,0.8,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-10,9,2024-06-10 09:00:00,988,23.8,63.4,1.4,0.85,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-10,10,2024-06-10 10:00:00,718,25.8,69.8,12.3,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,11,2024-06-10 11:00:00,896,28.4,65.2,0.3,0.74,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-10,12,2024-06-10 12:00:00,759,26.6,64.9,4.3,0.8,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,13,2024-06-10 13:00:00,275,25.2,71.0,7.0,0.7,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-10,14,2024-06-10 14:00:00,779,28.4,73.3,2.1,0.79,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,15,2024-06-10 15:00:00,807,25.3,75.1,3.6,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,16,2024-06-10 16:00:00,415,24.1,75.8,7.2,0.73,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-10,17,2024-06-10 17:00:00,428,27.4,73.7,5.0,0.76,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-10,18,2024-06-10 18:00:00,1087,24.6,74.0,7.8,0.81,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-10,19,2024-06-10 19:00:00,967,25.7,59.1,19.7,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-10,20,2024-06-10 20:00:00,383,26.4,68.1,2.4,0.74,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-10,21,2024-06-10 21:00:00,671,28.2,68.4,5.0,0.72,Foggy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,22,2024-06-10 22:00:00,743,24.6,71.4,7.0,0.72,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-10,23,2024-06-10 23:00:00,649,28.1,72.1,2.8,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,0,2024-06-11 00:00:00,733,26.7,63.1,2.3,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,1,2024-06-11 01:00:00,646,25.2,72.7,5.6,0.76,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,2,2024-06-11 02:00:00,640,28.1,64.0,9.1,0.74,Foggy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,3,2024-06-11 03:00:00,726,23.6,72.8,2.8,0.77,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,4,2024-06-11 04:00:00,791,23.0,65.5,0.9,0.73,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,5,2024-06-11 05:00:00,876,23.7,74.9,2.1,0.73,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-11,6,2024-06-11 06:00:00,741,26.6,71.1,8.5,0.81,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,7,2024-06-11 07:00:00,1206,28.5,66.6,8.0,0.82,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-11,8,2024-06-11 08:00:00,868,28.5,74.1,7.8,0.84,Light Rain,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-11,9,2024-06-11 09:00:00,1208,24.4,82.5,6.6,0.82,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-11,10,2024-06-11 10:00:00,1061,29.2,66.8,3.1,0.8,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-11,11,2024-06-11 11:00:00,892,27.4,62.1,15.2,0.77,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-11,12,2024-06-11 12:00:00,750,27.2,68.7,4.7,0.75,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,13,2024-06-11 13:00:00,809,27.7,64.0,3.0,0.7,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,14,2024-06-11 14:00:00,570,22.9,67.9,10.8,0.77,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-11,15,2024-06-11 15:00:00,858,24.5,67.2,5.4,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-11,16,2024-06-11 16:00:00,989,30.0,64.9,1.2,0.76,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-11,17,2024-06-11 17:00:00,897,26.4,69.3,0.5,0.77,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-11,18,2024-06-11 18:00:00,1151,24.6,65.5,14.6,0.84,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-11,19,2024-06-11 19:00:00,1118,25.9,73.0,18.1,0.84,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-11,20,2024-06-11 20:00:00,659,25.9,72.9,0.3,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,21,2024-06-11 21:00:00,872,28.8,72.2,0.2,0.76,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-11,22,2024-06-11 22:00:00,726,24.3,67.2,3.6,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-11,23,2024-06-11 23:00:00,708,26.4,69.4,2.8,0.69,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-12,0,2024-06-12 00:00:00,697,27.3,75.6,4.5,0.69,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-12,1,2024-06-12 01:00:00,736,28.4,69.8,5.9,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-12,2,2024-06-12 02:00:00,281,24.6,67.6,4.5,0.76,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-12,3,2024-06-12 03:00:00,700,25.1,77.4,13.8,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-12,4,2024-06-12 04:00:00,550,22.5,67.8,7.1,0.74,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-12,5,2024-06-12 05:00:00,912,25.6,62.9,11.3,0.72,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-12,6,2024-06-12 06:00:00,905,26.8,60.5,11.8,0.83,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-12,7,2024-06-12 07:00:00,1243,27.3,70.8,10.9,0.84,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-12,8,2024-06-12 08:00:00,1251,25.0,58.0,1.7,0.81,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-12,9,2024-06-12 09:00:00,1181,25.6,75.0,2.5,0.82,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-12,10,2024-06-12 10:00:00,1058,27.4,69.7,0.2,0.76,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-12,11,2024-06-12 11:00:00,912,23.3,63.8,16.2,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-12,12,2024-06-12 12:00:00,752,28.1,70.1,9.8,0.75,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-12,13,2024-06-12 13:00:00,700,23.6,62.7,4.9,0.76,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-12,14,2024-06-12 14:00:00,716,24.9,65.9,1.3,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-12,15,2024-06-12 15:00:00,761,25.9,70.9,18.9,0.71,Foggy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-12,16,2024-06-12 16:00:00,713,29.4,69.9,0.6,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-12,17,2024-06-12 17:00:00,1006,24.2,68.1,2.8,0.82,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-12,18,2024-06-12 18:00:00,1068,28.2,63.1,4.1,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-12,19,2024-06-12 19:00:00,1142,23.5,60.5,6.3,0.78,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-12,20,2024-06-12 20:00:00,988,23.5,78.4,7.0,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-12,21,2024-06-12 21:00:00,365,26.0,73.0,6.5,0.8,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-12,22,2024-06-12 22:00:00,537,25.6,67.0,7.2,0.79,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-12,23,2024-06-12 23:00:00,748,28.8,64.2,0.4,0.77,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,0,2024-06-13 00:00:00,716,23.9,73.1,8.8,0.76,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,1,2024-06-13 01:00:00,741,26.5,64.8,3.3,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,2,2024-06-13 02:00:00,619,25.5,70.4,20.1,0.71,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-13,3,2024-06-13 03:00:00,730,24.4,68.3,0.4,0.77,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,4,2024-06-13 04:00:00,806,27.0,71.5,12.2,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,5,2024-06-13 05:00:00,878,25.6,73.2,11.2,0.81,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-13,6,2024-06-13 06:00:00,1043,27.8,69.2,1.2,0.77,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-13,7,2024-06-13 07:00:00,1240,26.9,67.1,7.4,0.8,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-13,8,2024-06-13 08:00:00,1283,22.7,69.3,5.0,0.88,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-13,9,2024-06-13 09:00:00,1207,25.2,72.2,7.3,0.86,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-13,10,2024-06-13 10:00:00,861,28.7,76.5,8.9,0.78,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-13,11,2024-06-13 11:00:00,356,26.1,75.8,2.3,0.74,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-13,12,2024-06-13 12:00:00,790,23.1,72.4,6.0,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,13,2024-06-13 13:00:00,530,26.7,73.3,2.2,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-13,14,2024-06-13 14:00:00,778,27.6,66.1,1.1,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,15,2024-06-13 15:00:00,790,26.4,66.5,7.3,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,16,2024-06-13 16:00:00,712,27.9,61.0,3.8,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,17,2024-06-13 17:00:00,764,25.9,65.2,11.9,0.79,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,18,2024-06-13 18:00:00,1114,25.7,69.3,5.4,0.77,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-13,19,2024-06-13 19:00:00,1125,26.4,70.0,5.6,0.76,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-13,20,2024-06-13 20:00:00,1003,28.8,63.9,2.8,0.8,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-13,21,2024-06-13 21:00:00,849,26.0,70.1,4.1,0.77,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-13,22,2024-06-13 22:00:00,739,27.1,66.4,9.9,0.71,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-13,23,2024-06-13 23:00:00,748,25.6,70.9,3.9,0.7,Clear,1,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-14,0,2024-06-14 00:00:00,589,23.3,82.2,6.1,0.73,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-14,1,2024-06-14 01:00:00,297,29.1,71.6,12.3,0.78,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-14,2,2024-06-14 02:00:00,724,22.3,73.0,4.8,0.73,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-14,3,2024-06-14 03:00:00,734,30.8,74.9,8.4,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-14,4,2024-06-14 04:00:00,776,26.4,64.3,6.3,0.79,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-14,5,2024-06-14 05:00:00,339,26.9,69.3,8.6,0.75,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-14,6,2024-06-14 06:00:00,1077,26.3,70.8,7.6,0.79,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-14,7,2024-06-14 07:00:00,1161,20.3,80.2,2.5,0.88,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-14,8,2024-06-14 08:00:00,897,27.2,79.6,8.4,0.82,Light Rain,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-14,9,2024-06-14 09:00:00,1255,31.3,75.7,4.3,0.78,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-14,10,2024-06-14 10:00:00,1088,30.1,70.8,1.8,0.78,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-14,11,2024-06-14 11:00:00,886,25.9,72.1,0.6,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-14,12,2024-06-14 12:00:00,815,23.8,71.5,4.7,0.75,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-14,13,2024-06-14 13:00:00,711,23.4,73.2,3.7,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-14,14,2024-06-14 14:00:00,703,29.6,76.0,1.5,0.76,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-14,15,2024-06-14 15:00:00,566,27.8,75.2,2.3,0.74,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-14,16,2024-06-14 16:00:00,967,25.8,70.3,13.1,0.74,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-14,17,2024-06-14 17:00:00,407,22.8,65.0,3.3,0.76,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-06-14,18,2024-06-14 18:00:00,1109,26.3,71.0,1.9,0.82,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-14,19,2024-06-14 19:00:00,1123,26.7,68.1,5.4,0.84,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-06-14,20,2024-06-14 20:00:00,677,27.3,67.4,1.5,0.74,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-14,21,2024-06-14 21:00:00,828,24.8,68.0,5.8,0.72,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-14,22,2024-06-14 22:00:00,746,23.4,73.0,0.8,0.73,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-14,23,2024-06-14 23:00:00,708,26.5,67.6,8.6,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-06-15,0,2024-06-15 00:00:00,852,25.9,71.2,3.5,0.73,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-06-15,1,2024-06-15 01:00:00,724,22.3,65.9,4.7,0.7,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
